model,make,year,number_seats,weight_in_kg,price_in_euro,ride,current_timestamp,ambient_light_level_in_lux,fuel_level_in_percent,tire_pressure,acceleration,speed,engine_temperature,engine_rpm,engine_oil_pressure,cruise_control,cruise_control_speed
3 Series,BMW,2017,5,1570,47416,3,36,8436,0.985,2.5,-10.0,0,85.0,2937,81.84418859955356,False,
3 Series,BMW,2017,5,1570,47416,3,37,8338,0.98,2.5,-8.533066733681439,0,85.0,800,50.162977484790446,False,
3 Series,BMW,2017,5,1570,47416,3,38,8267,0.965,2.5,1.2194561613403518,1,89.04396154167053,5827,130.35986081357123,False,
3 Series,BMW,2017,5,1570,47416,3,39,8241,0.95,2.5,6.125766377965753,7,94.82883970032083,5273,125.23991057245152,False,
3 Series,BMW,2017,5,1570,47416,3,40,8172,0.9349999999999999,2.5,8.924201258097249,15,97.31013407663177,7000,200.0,False,
3 Series,BMW,2017,5,1570,47416,3,41,8152,0.9199999999999999,2.5,10.0,25,95.75408290659689,5286,191.41806695352022,False,
3 Series,BMW,2017,5,1570,47416,3,42,8133,0.9049999999999999,2.5,10.0,35,101.26320415616107,5235,110.24754425678321,False,
3 Series,BMW,2017,5,1570,47416,3,43,8128,,2.5,10.0,45,98.78282155684785,6518,200.0,False,
3 Series,BMW,2017,5,1570,47416,3,44,8035,,2.5,-2.533646774881179,42,85.0,2459,72.58935822294974,False,
3 Series,BMW,2017,5,1570,47416,3,45,8016,,2.5,-10.0,32,85.0,800,25.48045494078094,False,
3 Series,BMW,2017,5,1570,47416,3,46,7973,,2.5,-1.6752309584901521,30,86.4749251420525,3022,69.26662795086037,False,
3 Series,BMW,2017,5,1570,47416,3,47,7935,,2.5,4.5580861047595675,34,92.29544362236456,5743,163.85692731800043,False,
3 Series,BMW,2017,5,1570,47416,3,48,7935,0.8449999999999999,2.5,7.161037731983313,41,98.47389051416104,5060,170.9109895850221,False,
3 Series,BMW,2017,5,1570,47416,3,49,7842,0.8299999999999998,2.5,3.9831182455647696,44,93.28962124542645,3445,117.93522227383102,False,
3 Series,BMW,2017,5,1570,47416,3,50,7758,0.8149999999999998,2.5,2.0393454091468985,46,87.6629643278326,4930,158.39220647394262,False,
3 Series,BMW,2017,5,1570,47416,3,51,7712,1.0,2.5,-0.6660111750637285,45,85.0,2794,96.57937923771323,False,
3 Series,BMW,2017,5,1570,47416,3,52,7659,0.985,2.5,4.477185197185358,49,88.1835432905397,5891,161.99178136465872,False,
3 Series,BMW,2017,5,1570,47416,3,53,7599,0.97,2.5,5.288915224829223,54,94.76369894511919,6377,172.48317107861556,False,
3 Series,BMW,2017,5,1570,47416,3,54,7511,0.955,2.5,2.5156276428546915,56,87.92066689822553,5108,133.28308288433067,False,
3 Series,BMW,2017,5,1570,47416,3,55,7500,0.94,2.5,4.248156043057929,60,85.66519431880593,6258,156.78981025301178,False,
3 Series,BMW,2017,5,1570,47416,3,56,7487,0.9349999999999999,2.5,-2.4530682447393533,57,85.0,2842,87.45754330445156,False,
3 Series,BMW,2017,5,1570,47416,3,57,7471,0.9296850041798461,2.3518362803977375,-9.410870810625703,48,85.0,800,48.40168217996443,False,
3 Series,BMW,2017,5,1570,47416,3,58,7392,0.9243700083596923,2.3518362803977375,-6.689737285986223,41,85.0,2177,89.940769587885,False,
3 Series,BMW,2017,5,1570,47416,3,59,7313,0.9090550125395385,2.3518362803977375,1.441918149556579,42,89.64239564780569,4733,136.86964972395668,False,
3 Series,BMW,2017,5,1570,47416,3,60,7266,,2.3518362803977375,0.32399456028711326,42,85.0,3738,135.89102127443948,False,
3 Series,BMW,2017,5,1570,47416,3,61,7181,1.0,2.3518362803977375,7.925953966645815,49,94.8602706701798,5120,161.81977556455098,False,
Mustang,Ford,1999,4,1685,50263,4,1,10359,0.9699450665837803,2.5,9.142061990336872,9,98.27582641978177,5666,153.3793313906647,False,
Mustang,Ford,1999,4,1685,50263,4,2,10345,0.9549450665837803,2.5,3.526410270809854,12,88.72390647959962,4176,93.1339838323709,False,
Mustang,Ford,1999,4,1685,50263,4,3,10315,0.939533015390124,2.3096603399930324,8.735763410284736,20,103.32516817366154,6754,165.9372824586094,False,
Mustang,Ford,1999,4,1685,50263,4,4,10289,0.9241209641964677,2.3096603399930324,8.327792204126487,27,95.04055549530956,5701,164.59919616893956,False,
Mustang,Ford,1999,4,1685,50263,4,5,10281,0.9087089130028114,2.3096603399930324,10.0,36,103.73606407822663,6931,192.24218741424878,False,
Mustang,Ford,1999,4,1685,50263,4,6,10201,,2.1747175018321228,10.0,44,101.84853157473891,6749,200.0,False,
Mustang,Ford,1999,4,1685,50263,4,7,10140,,2.1747175018321228,5.623326855816034,48,94.91061871020395,5887,180.27165885913794,False,
Mustang,Ford,1999,4,1685,50263,4,8,10103,,2.1747175018321228,7.506611465696441,54,96.40801448875085,6787,161.19130885389643,False,
Mustang,Ford,1999,4,1685,50263,4,9,10038,0.845717421023795,2.1747175018321228,9.357292434805673,62,100.08558291608215,6637,182.02682746443946,False,
Mustang,Ford,1999,4,1685,50263,4,10,9968,0.8295557349144872,2.0286654948420177,10.0,70,97.51968826621969,7000,168.0723196508127,False,
Mustang,Ford,1999,4,1685,50263,4,11,9945,0.8133940488051794,2.0286654948420177,10.0,78,95.54097765829779,7000,200.0,False,
Mustang,Ford,1999,4,1685,50263,4,12,9887,0.7972323626958716,2.0286654948420177,10.0,86,103.10989741618025,7000,197.22646542103553,False,
Mustang,Ford,1999,4,1685,50263,4,13,9843,0.7810706765865638,2.0286654948420177,10.0,94,102.7209714360725,6127,171.95873134709802,False,
Mustang,Ford,1999,4,1685,50263,4,14,9816,0.764908990477256,2.0286654948420177,10.0,102,98.955948493733,5537,119.69226259867811,False,
Mustang,Ford,1999,4,1685,50263,4,15,9812,0.7487473043679482,2.0286654948420177,10.0,110,99.37701289687641,6672,183.32312390130048,False,
Mustang,Ford,1999,4,1685,50263,4,16,9790,0.7325856182586404,2.0286654948420177,0.5345030580429029,110,89.16170629440255,4880,123.784810086401,False,
Mustang,Ford,1999,4,1685,50263,4,17,9745,0.7264239321493327,2.0286654948420177,-2.9754682639391667,107,85.0,2338,48.6448564384454,False,
Mustang,Ford,1999,4,1685,50263,4,18,9720,0.7202622460400249,2.0286654948420177,-9.16068435929959,99,85.0,800,13.410238150154584,False,
Mustang,Ford,1999,4,1685,50263,4,19,9698,0.7141005599307171,2.0286654948420177,-9.162350529287876,91,85.0,800,15.099697066006758,False,
Mustang,Ford,1999,4,1685,50263,4,20,9643,0.7079388738214093,2.0286654948420177,-3.135762444127028,88,85.0,1315,36.59288624355828,False,
Mustang,Ford,1999,4,1685,50263,4,21,9637,0.7017771877121015,2.0286654948420177,-10.0,79,85.0,935,43.47383196553528,False,
Mustang,Ford,1999,4,1685,50263,4,22,9637,0.6956155016027937,2.0286654948420177,-9.180729721387767,71,85.0,800,42.7346543288679,False,
Mustang,Ford,1999,4,1685,50263,4,23,9595,0.6894538154934859,2.0286654948420177,-2.7961899132531682,68,85.0,2335,56.75858119652007,False,
Mustang,Ford,1999,4,1685,50263,4,24,9539,0.6732921293841782,2.0286654948420177,3.095440082756469,70,91.0120659837429,5028,119.25831332808497,False,
Mustang,Ford,1999,4,1685,50263,4,25,9441,0.6571304432748704,2.0286654948420177,5.792339456443878,74,92.0806860365305,6515,184.18171438009315,False,
Mustang,Ford,1999,4,1685,50263,4,26,9385,0.6409687571655626,2.0286654948420177,3.6168264529779943,76,92.5615048035946,5206,124.2731784488767,False,
Mustang,Ford,1999,4,1685,50263,4,27,9369,0.6348070710562548,2.0286654948420177,-1.3187848809719362,74,85.0,3995,142.88338905200703,False,
Mustang,Ford,1999,4,1685,50263,4,28,9279,0.618645384946947,2.0286654948420177,8.113228452754845,80,96.31758683117141,6614,182.06853172246187,False,
Mustang,Ford,1999,4,1685,50263,4,29,9196,0.6024836988376392,2.0286654948420177,7.912699258015396,86,103.15953016978662,7000,174.8283478518291,False,
Mustang,Ford,1999,4,1685,50263,4,30,9151,0.5863220127283314,2.0286654948420177,7.472490733494444,92,97.38045843956978,6568,177.20240206427374,False,
Mustang,Ford,1999,4,1685,50263,4,32,9097,0.5539986405097158,2.0286654948420177,10.0,108,98.84465785574825,5881,156.9516126433235,False,
Mustang,Ford,1999,4,1685,50263,4,31,9105,0.5701603266190236,2.0286654948420177,10.0,100,98.94425766679024,5430,183.39466730068062,False,
Mustang,Ford,1999,4,1685,50263,4,33,9018,0.537836954400408,2.0286654948420177,7.389813468707279,113,92.9730890771589,7000,171.44889636402553,False,
Mustang,Ford,1999,4,1685,50263,4,34,8997,0.5316752682911002,2.0286654948420177,-9.40546647475574,105,85.0,800,28.31714033248175,False,
Mustang,Ford,1999,4,1685,50263,4,35,8960,0.5251718472548447,1.9220653145958815,-3.623809922247129,102,85.0,800,42.37539360571114,False,
A7,Audi,1999,5,1645,60986,5,1,11189,0.6165037968918632,2.389199076751441,-5.442555968351561,0,85.0,1934,49.7540266261684,False,
A7,Audi,1999,5,1645,60986,5,2,11100,0.6012719180912921,2.389199076751441,0.26372168983637145,0,85.01732843355273,2373,96.34313850103061,False,
A7,Audi,1999,5,1645,60986,5,3,11069,0.586040039290721,2.389199076751441,10.0,9,102.28782555675333,5181,163.81821959341008,False,
A7,Audi,1999,5,1645,60986,5,4,11043,0.5808081604901498,2.389199076751441,-0.5482526146681455,8,85.0,3219,109.09254807284903,False,
A7,Audi,1999,5,1645,60986,5,5,11042,0.5655762816895787,2.389199076751441,5.754915717710443,13,93.0507556456187,4956,120.82191543919049,False,
A7,Audi,1999,5,1645,60986,5,6,10959,0.5503444028890077,2.389199076751441,5.754915717710443,13,94.03873648125307,4005,95.40333793939197,True,13
A7,Audi,1999,5,1645,60986,5,7,10889,0.5351125240884366,2.389199076751441,5.754915717710443,13,91.23119618862911,4993,172.9872848628155,True,13
A7,Audi,1999,5,1645,60986,5,8,10813,0.5198806452878655,2.389199076751441,5.754915717710443,13,94.759846211872,5013,146.53987273131446,True,13
A7,Audi,1999,5,1645,60986,5,9,10744,0.5046487664872944,2.389199076751441,5.754915717710443,13,94.3940847935307,5953,186.97914317354355,True,13
A7,Audi,1999,5,1645,60986,5,10,10738,0.48941688768672326,2.389199076751441,5.754915717710443,13,98.59813538278341,5577,180.40430729183632,True,13
A7,Audi,1999,5,1645,60986,5,11,10733,0.4741850088861521,2.389199076751441,5.754915717710443,13,92.90991086491746,5916,124.24392947391644,True,13
A7,Audi,1999,5,1645,60986,5,12,10663,0.458953130085581,2.389199076751441,5.754915717710443,13,94.88151724328344,7000,189.0946250549374,True,13
A7,Audi,1999,5,1645,60986,5,13,10652,0.44372125128500983,2.389199076751441,5.200802219725677,17,87.70012000045072,4346,131.35018555241408,False,
F-Type,Jaguar,1999,2,1665,71641,6,1,13616,0.8026294312884501,2.5,3.207510492947245,3,94.05905388667315,4069,123.18698890094737,False,
F-Type,Jaguar,1999,2,1665,71641,6,2,13520,0.7876294312884501,2.5,10.0,13,97.29965758113954,7000,200.0,False,
F-Type,Jaguar,1999,2,1665,71641,6,3,13499,0.7726294312884501,2.5,10.0,23,98.43858210976711,4886,151.46143676420513,False,
F-Type,Jaguar,1999,2,1665,71641,6,4,13408,0.7576294312884501,2.5,7.88671568393465,30,95.32539800160933,5612,149.6318686793656,False,
F-Type,Jaguar,1999,2,1665,71641,6,5,13319,0.74262943128845,2.5,4.531570411930696,34,92.54266723077788,5902,168.0417689731046,False,
F-Type,Jaguar,1999,2,1665,71641,6,6,13250,0.73762943128845,2.5,-5.662768883040746,28,85.0,3369,83.58284888176742,False,
F-Type,Jaguar,1999,2,1665,71641,6,7,13194,0.73262943128845,2.5,-3.9900595322729218,24,85.0,800,47.064837901164815,False,
F-Type,Jaguar,1999,2,1665,71641,6,8,13187,0.71762943128845,2.5,5.2695845971642665,29,91.81903025384005,5035,129.35869262381215,False,
F-Type,Jaguar,1999,2,1665,71641,6,9,13185,0.7023203817400305,2.3544703973842704,4.509657868047275,33,94.92874758422619,4467,132.91226607341076,False,
F-Type,Jaguar,1999,2,1665,71641,6,10,13149,0.687011332191611,2.3544703973842704,8.782422753887534,41,99.82988995232277,7000,192.22938051723543,False,
F-Type,Jaguar,1999,2,1665,71641,6,11,13132,0.6717022826431915,2.3544703973842704,8.29180646523467,48,96.58697054001827,5528,174.23711455779227,False,
F-Type,Jaguar,1999,2,1665,71641,6,12,13118,0.656393233094772,2.3544703973842704,7.080004856786774,54,99.18070325070336,5589,133.40061426445425,False,
F-Type,Jaguar,1999,2,1665,71641,6,13,13033,0.6410841835463525,2.3544703973842704,6.689130508219883,60,94.97978900553639,5293,159.5819490777816,False,
F-Type,Jaguar,1999,2,1665,71641,6,14,12986,0.625775133997933,2.3544703973842704,10.0,69,103.98504317523678,6536,155.49763602015713,False,
F-Type,Jaguar,1999,2,1665,71641,6,15,12949,0.6104660844495136,2.3544703973842704,6.617288397662643,75,95.34198559882788,6426,136.25743904986481,False,
F-Type,Jaguar,1999,2,1665,71641,6,16,12908,0.5951570349010941,2.3544703973842704,0.726045870569501,75,86.20780011416274,3365,85.25822721596131,False,
Mustang,Ford,1995,4,1685,42696,7,1,7408,0.039657661371528395,1.9220653145958815,3.7849005290001023,104,88.36010691843117,4649,156.76761756689353,False,
Mustang,Ford,1995,4,1685,42696,7,2,7355,0.023154240335272844,1.9220653145958815,1.6018062115384875,105,88.43453705257343,2035,64.10060532314837,False,
Mustang,Ford,1995,4,1685,42696,7,3,7313,0.006650819299017292,1.9220653145958815,0.6126732598543108,105,89.61531785151503,5087,117.47695537089811,False,
Mustang,Ford,1995,4,1685,42696,7,4,7300,0.0,1.9220653145958815,6.155306231797351,109,97.49078422982326,6200,153.21970290528697,False,
Mustang,Ford,1995,4,1685,42696,7,5,7231,0.9834965789637444,1.9220653145958815,10.0,116,104.1881743935768,6681,169.98029760560286,False,
Mustang,Ford,1995,4,1685,42696,7,6,7228,0.9669931579274889,1.9220653145958815,7.191744577052009,121,97.00600136103854,6830,187.08585407631497,False,
Mustang,Ford,1995,4,1685,42696,7,7,7131,0.9504897368912333,1.9220653145958815,5.415171530433379,125,93.14917735019718,4877,106.8714788459603,False,
Mustang,Ford,1995,4,1685,42696,7,8,7072,0.9339863158549777,1.9220653145958815,6.1635235509889394,129,96.93348091609371,6113,178.09640160909393,False,
Mustang,Ford,1995,4,1685,42696,7,9,7028,0.9274828948187221,1.9220653145958815,-1.628165042129015,127,85.0,4974,151.84869301396253,False,
Mustang,Ford,1995,4,1685,42696,7,10,6980,0.9209794737824666,1.9220653145958815,-2.8296612515937505,124,85.0,2477,64.29322248073125,False,
Mustang,Ford,1995,4,1685,42696,7,11,6904,0.914476052746211,1.9220653145958815,-5.846091370712737,119,85.0,1266,72.95224805535355,False,
Mustang,Ford,1995,4,1685,42696,7,12,6806,0.9079726317099555,1.9220653145958815,-5.646050384653367,114,85.0,2840,59.63005250521803,False,
Mustang,Ford,1995,4,1685,42696,7,13,6707,0.9014692106736999,1.9220653145958815,-7.0391392724332915,108,85.0,800,54.13818524324407,False,
Mustang,Ford,1995,4,1685,42696,7,14,6659,,1.9220653145958815,-1.8628260120123326,106,85.0,4617,115.22635861937314,False,
Mustang,Ford,1995,4,1685,42696,7,15,6610,,1.9220653145958815,3.7439376976475325,108,89.32947526471906,3968,131.12628298113015,False,
Mustang,Ford,1995,4,1685,42696,7,16,6562,,1.9220653145958815,7.342363385375777,113,97.42992089791363,5667,130.51556126905916,False,
Mustang,Ford,1995,4,1685,42696,7,17,6498,0.8454555265286776,1.9220653145958815,0.6714719433961651,113,85.0,1821,73.40725112656351,False,
Mustang,Ford,1995,4,1685,42696,7,18,6446,0.828952105492422,1.9220653145958815,2.280046575740032,114,89.5040824910503,4804,151.33650169360925,False,
Mustang,Ford,1995,4,1685,42696,7,19,6446,0.8124486844561665,1.9220653145958815,5.363181706538905,118,92.48203548582336,6255,143.50744770934483,False,
Mustang,Ford,1995,4,1685,42696,7,20,6350,0.7959452634199109,1.9220653145958815,6.607192598688926,123,96.11581099670192,4628,118.36992625540395,False,
Mustang,Ford,1995,4,1685,42696,7,21,6264,0.7794418423836553,1.9220653145958815,10.0,130,96.74545068109828,5993,170.93860441657722,False,
Mustang,Ford,1995,4,1685,42696,7,22,6203,0.762486347378278,1.7971402452788998,10.0,137,102.48795196216042,5980,175.2797123960391,False,
Mustang,Ford,1995,4,1685,42696,7,23,6163,0.7455308523729007,1.7971402452788998,10.0,144,98.60157927781472,7000,200.0,False,
Mustang,Ford,1995,4,1685,42696,7,24,6115,0.7285753573675234,1.7971402452788998,10.0,151,101.37335866321406,7000,200.0,False,
Mustang,Ford,1995,4,1685,42696,7,25,6037,1.0,1.7971402452788998,9.441134363820472,157,100.50648161839192,6703,173.33185834060936,False,
Mustang,Ford,1995,4,1685,42696,7,26,6000,0.9830445049946227,1.7971402452788998,5.200266291680306,160,90.22919462867088,7000,185.3687203421108,False,
Mustang,Ford,1995,4,1685,42696,7,27,5960,0.9660890099892454,1.7971402452788998,3.827020975997382,162,,5297,117.65667436361832,False,
Mustang,Ford,1995,4,1685,42696,7,28,5882,0.9491335149838681,1.7971402452788998,4.145593132512057,164,88.57988131012826,5551,162.43336131743314,False,
Mustang,Ford,1995,4,1685,42696,7,29,5805,0.9321780199784908,1.7971402452788998,5.163033599238524,167,94.75709707085349,4034,121.94067236600316,False,
Mustang,Ford,1995,4,1685,42696,7,30,5786,0.9152225249731135,1.7971402452788998,10.0,174,94.16848101812616,7000,200.0,False,
Mustang,Ford,1995,4,1685,42696,7,31,5745,,1.7971402452788998,10.0,181,99.68592757895864,6966,188.2062390071298,False,
Mustang,Ford,1995,4,1685,42696,7,32,5662,,1.7971402452788998,1.2154769794589466,181,86.45878163656228,4368,137.93663052298075,False,
Mustang,Ford,1995,4,1685,42696,7,33,5563,,1.7971402452788998,4.817372113378195,184,97.3044744241254,5052,135.89227706041476,False,
Mustang,Ford,1995,4,1685,42696,7,34,5561,0.8474005449516043,1.7971402452788998,4.990306181034659,187,93.59139815327002,2662,110.42166157910097,False,
Mustang,Ford,1995,4,1685,42696,7,35,5505,1.0,1.7971402452788998,9.198573507969346,193,98.826649347989,7000,200.0,False,
Mustang,Ford,1995,4,1685,42696,7,36,5408,0.9823336973622676,1.6305122026460168,4.882233868192828,196,96.7424969859812,5051,148.93017432011064,False,
Mustang,Ford,1995,4,1685,42696,7,37,5403,0.9746673947245352,1.6305122026460168,-2.2511090537060765,194,85.0,2398,105.87097847930366,False,
Mustang,Ford,1995,4,1685,42696,7,38,5313,0.9570010920868028,1.6305122026460168,2.308377120850536,195,87.73644404318972,4913,144.5070772316248,False,
Mustang,Ford,1995,4,1685,42696,7,39,5265,0.9393347894490705,1.6305122026460168,1.2980979240406947,195,87.70355728407695,4137,103.56367328370247,False,
Mustang,Ford,1995,4,1685,42696,7,40,5228,0.9316684868113381,1.6305122026460168,-2.021688730396618,193,85.0358044105118,2908,69.56768358162641,False,
Mustang,Ford,1995,4,1685,42696,7,41,5184,0.9240021841736057,1.6305122026460168,-1.7032274491169677,191,86.87275305648282,2594,80.08658862861455,False,
Mustang,Ford,1995,4,1685,42696,7,42,5124,0.9063358815358733,1.6305122026460168,5.16652723408827,194,98.70160605154702,5963,148.64809229450483,False,
Mustang,Ford,1995,4,1685,42696,7,43,5093,,1.6305122026460168,10.0,200,98.986870672968,7000,195.8518198940908,False,
Mustang,Ford,1995,4,1685,42696,7,44,5000,,1.6305122026460168,10.0,206,99.02404436073797,6048,148.24047515942948,False,
Camry,Toyota,2010,5,1525,34230,8,1,12975,0.5783517667520991,2.5,10.0,10,99.00609432152893,7000,175.89885456492976,False,
Camry,Toyota,2010,5,1525,34230,8,2,12894,0.5633517667520991,2.5,10.0,20,98.45928914924103,6118,160.28493672958334,False,
Camry,Toyota,2010,5,1525,34230,8,3,12884,0.5483517667520991,2.5,10.0,30,98.32394934300473,6545,198.52791520424887,False,
Camry,Toyota,2010,5,1525,34230,8,4,12844,0.533351766752099,2.5,6.783529323731617,36,94.0098958081196,5259,127.80045514772709,False,
Camry,Toyota,2010,5,1525,34230,8,5,12750,0.528351766752099,2.5,-1.2086749008182496,34,85.0,5107,132.05779801680038,False,
Camry,Toyota,2010,5,1525,34230,8,6,12734,0.523351766752099,2.5,-9.428509414944266,24,85.0,1612,99.11655652966836,False,
Camry,Toyota,2010,5,1525,34230,8,7,12646,0.518351766752099,2.5,-7.425994626742888,16,85.0,1075,51.826908922130784,False,
Camry,Toyota,2010,5,1525,34230,8,8,12620,0.503351766752099,2.5,2.7328226753405236,18,89.28451222067204,3419,95.99159154993518,False,
Camry,Toyota,2010,5,1525,34230,8,9,12594,1.0,2.5,8.083761648196399,26,97.71423604471435,6032,139.60105056403418,False,
Camry,Toyota,2010,5,1525,34230,8,10,12495,0.985,2.5,10.0,36,97.58905752545837,7000,188.73948271625522,False,
Camry,Toyota,2010,5,1525,34230,8,11,12467,0.97,2.5,10.0,46,104.35937472915043,3521,126.73995216027731,False,
Camry,Toyota,2010,5,1525,34230,8,12,12467,0.955,2.5,8.381106465919359,54,100.59612652562305,6921,185.6397421167317,False,
Camry,Toyota,2010,5,1525,34230,8,13,12415,0.94,2.5,10.0,64,103.25685537716974,7000,196.25874413385796,False,
Camry,Toyota,2010,5,1525,34230,8,14,12393,0.9249999999999999,2.5,10.0,74,9993.999768900903,7000,169.38057157469532,False,
Camry,Toyota,2010,5,1525,34230,8,15,12344,0.9099999999999999,2.5,2.39435319274775,76,91.63886376551368,3888,108.70141885910276,False,
Camry,Toyota,2010,5,1525,34230,8,16,12307,,2.5,2.004184541131257,78,89.03645358338086,5151,175.74457070744916,False,
Camry,Toyota,2010,5,1525,34230,8,17,12249,,2.5,3.9868441838019804,81,89.51886491369017,4691,97.81021190454592,False,
Camry,Toyota,2010,5,1525,34230,8,18,12204,,2.5,0.008520305761369862,81,89.07895725833916,2073,63.48296597043694,False,
Camry,Toyota,2010,5,1525,34230,8,19,12201,0.8499999999999999,2.5,6.570980886018183,87,95.23711577797151,4386,120.21063077872373,False,
Camry,Toyota,2010,5,1525,34230,8,20,12186,0.8349999999999999,2.5,6.098878976822161,93,93.00693199521606,5369,116.64946868169794,False,
Camry,Toyota,2010,5,1525,34230,8,21,12151,0.8199999999999998,2.5,5.646868419649589,98,95.27090911953786,5300,136.10316596691115,False,
Camry,Toyota,2010,5,1525,34230,8,22,12135,0.8049999999999998,2.5,1.8601035926391,99,88.7842266062137,3317,73.66271384568871,False,
Camry,Toyota,2010,5,1525,34230,8,23,12125,0.7899999999999998,2.5,6.6553441030021085,105,93.36142982985572,6358,189.83061157446818,False,
